feature_set,classifier,trial_number,state,kappa,k_best,use_smote,mlp_hidden1,mlp_hidden2,mlp_alpha,mlp_lr
C,SVM-RBF,8,PRUNED,0.8719336167968543,78,True,938.4800715909536,value,7.007213496896404e-05
C,SVM-RBF,9,PRUNED,0.0,165,False,430.00015861626076,value,0.17423847570785803
C,SVM-RBF,10,PRUNED,0.9144545602101517,111,False,2.259709006936544,auto,
C,SVM-RBF,11,PRUNED,0.9276504381724151,112,False,2212.676540216801,scale,
C,SVM-RBF,12,PRUNED,0.9114263448597539,179,False,28.23668905497395,auto,
C,SVM-RBF,13,PRUNED,0.9305579998298666,78,True,3627.105554000298,scale,
C,SVM-RBF,14,PRUNED,0.9239450026835199,177,True,33.482220261164564,scale,
C,SVM-RBF,15,PRUNED,0.9268371869325368,156,True,1695.0725527165598,scale,
C,SVM-RBF,16,PRUNED,0.0,129,True,0.038332411600047626,value,7.548105511070894
C,SVM-RBF,17,COMPLETE,0.9296972574633724,130,True,4.932377782865655,auto,
C,SVM-RBF,18,PRUNED,0.8894404083340811,81,True,0.4358044250375457,auto,
C,SVM-RBF,19,PRUNED,0.9320270785666285,152,True,8.770135537409573,auto,
C,SVM-RBF,20,PRUNED,0.813226898252615,83,False,0.05853658504781706,scale,
C,SVM-RBF,21,PRUNED,0.9173796065242628,124,False,9754.855294955041,auto,
C,SVM-RBF,22,COMPLETE,0.9296197434587352,132,True,16.643148850166764,value,0.011827196553702766
C,SVM-RBF,23,COMPLETE,0.9273066419294931,140,True,14.385621704595414,value,0.0072240284349265
C,SVM-RBF,24,PRUNED,0.9298744446179709,121,True,8.253821536951772,value,0.008229867836858614
C,SVM-RBF,25,PRUNED,0.9268662916907147,93,True,60.075323435451104,auto,
C,SVM-RBF,26,PRUNED,0.8561968877372753,165,True,0.961890856659146,value,0.01966496411264451
C,SVM-RBF,27,PRUNED,0.9283802581831448,135,True,303.535533701567,value,0.00661601082027268
C,SVM-RBF,28,PRUNED,0.0,125,False,0.3665552074995722,value,0.2481341313356355
C,SVM-RBF,29,PRUNED,0.9305831157093308,106,True,4.966233556102697,scale,
C,SVM-RBF,30,PRUNED,0.9040318684659736,199,True,46.068881806597425,value,0.002186830342310971
C,SVM-RBF,31,PRUNED,0.15108116655890885,137,True,3.8135685391907757,value,0.06972980801754512
C,SVM-RBF,32,PRUNED,0.9254948826322865,122,True,1.1250523873512523,auto,
C,SVM-RBF,33,PRUNED,0.9187838779234669,100,False,31.68459887398278,auto,
C,SVM-RBF,34,PRUNED,0.9027874484059959,187,False,4.636672406263521,value,0.0015648379050548404
C,SVM-RBF,35,PRUNED,0.9129229211527907,114,False,16.525686689849127,scale,
C,SVM-RBF,36,COMPLETE,0.9261424947699182,140,False,84.88938659887775,auto,
C,SVM-RBF,37,PRUNED,0.05438967955474472,132,True,62.52892487256443,value,0.08779087918915178
C,SVM-RBF,38,PRUNED,0.9189012271499373,134,False,2.4240703098331466,auto,
C,SVM-RBF,39,PRUNED,0.9011871454019678,29,True,4.9324017048869315,scale,
C,SVM-RBF,40,PRUNED,0.8817343972120019,23,False,310.5760806640872,auto,
C,SVM-RBF,41,PRUNED,0.9144284406497306,112,False,14.500428320930482,value,0.0031644891887199563
C,SVM-RBF,42,PRUNED,0.9099282491451206,192,False,207.94336979116588,scale,
C,SVM-RBF,43,PRUNED,0.915874812101929,127,False,220.2793459312855,auto,
C,SVM-RBF,44,PRUNED,0.0,69,True,34.896002308173884,value,1.4433828530517445
C,SVM-RBF,45,PRUNED,0.8747230122037576,153,True,0.12714137317269078,scale,
C,SVM-RBF,46,PRUNED,0.8237560284100973,41,False,0.11353513830816864,auto,
C,SVM-RBF,47,PRUNED,0.9298171785260392,155,False,24.53250119286499,auto,
C,SVM-RBF,48,COMPLETE,0.927280204307959,150,True,39.01033546089976,auto,
C,SVM-RBF,49,PRUNED,0.920200321264335,162,True,443.1376442873936,auto,
C,SVM-RBF,50,PRUNED,0.8834552231870847,156,True,9.631725543086791,value,0.020661263865006125
C,SVM-RBF,51,COMPLETE,0.9279094382837989,132,True,45.45774573189469,auto,
C,SVM-RBF,52,COMPLETE,0.9284710477158156,148,True,13.262521222703844,auto,
C,SVM-RBF,53,PRUNED,0.9320613666156843,128,True,134.90175597935152,auto,
C,SVM-RBF,54,COMPLETE,0.9284710477158156,148,True,14.322707431240413,auto,
C,SVM-RBF,55,COMPLETE,0.9273182167606858,142,True,4.370428725524225,auto,
C,SVM-RBF,56,PRUNED,0.9202723153128463,186,True,10.211303623933217,auto,
C,SVM-RBF,57,PRUNED,0.8643817823570914,152,True,0.10880329624973747,auto,
C,SVM-RBF,58,PRUNED,0.9188336098231273,113,True,6.605550120709201,auto,
C,SVM-RBF,59,COMPLETE,0.927341703450512,142,True,3.0171905622355606,auto,
C,SVM-RBF,60,PRUNED,0.0,184,False,0.014171919449687861,value,3.0361032819802674
C,SVM-RBF,61,PRUNED,0.9298268035064909,157,True,4.342496129402322,auto,
C,SVM-RBF,62,COMPLETE,0.9279050995954996,136,True,20.97260630931656,auto,
C,SVM-RBF,63,PRUNED,0.9320613666156843,128,True,33.88624350451176,auto,
C,SVM-RBF,64,PRUNED,0.9320734229332936,141,True,4.19832982342559,scale,
C,SVM-RBF,65,COMPLETE,0.9296740469158739,133,True,29.832879937392,auto,
C,SVM-RBF,66,PRUNED,0.9320613666156843,128,True,54.09229800834202,auto,
C,SVM-RBF,67,PRUNED,0.912876712329138,85,True,2071.0118814042344,auto,
C,SVM-RBF,68,COMPLETE,0.9308389573880588,146,True,21.788582864232808,auto,
C,SVM-RBF,69,PRUNED,0.9216942133132296,161,True,23.312054761207246,auto,
C,SVM-RBF,70,PRUNED,0.9232481851314773,102,True,9.620661328502608,auto,
C,SVM-RBF,71,COMPLETE,0.9320325821145025,147,True,15.199114575621179,auto,
C,SVM-RBF,72,COMPLETE,0.9284710477158156,148,True,58.98723997791806,auto,
C,SVM-RBF,73,PRUNED,0.9187944839900922,166,True,62.13773962169924,auto,
C,SVM-RBF,74,PRUNED,0.9201998398188349,163,True,9.602640437057648,auto,
C,SVM-RBF,75,PRUNED,0.9217609076458071,117,True,82.22896944028707,scale,
C,SVM-RBF,76,PRUNED,0.9306043843597532,138,True,3.405018375272606,auto,
C,SVM-RBF,77,PRUNED,0.9320469816069368,140,True,1029.1607111096423,auto,
C,SVM-RBF,78,PRUNED,0.8468503137828063,81,True,0.06284282587337145,scale,
C,SVM-RBF,79,PRUNED,0.8440775232526081,27,True,2355.003622781153,value,1.193399534583106e-05
C,SVM-RBF,80,PRUNED,0.8823177861960791,118,True,6.581598543625643,value,0.0002709062141126347
C,SVM-RBF,81,PRUNED,0.8907417764214263,34,False,51.63788795650062,scale,
C,SVM-RBF,82,COMPLETE,0.9273126867638766,138,True,92.3502878647086,auto,
C,SVM-RBF,83,PRUNED,0.9313395534219409,129,True,42.46902393409714,auto,
C,SVM-RBF,84,PRUNED,0.8733777644173322,162,False,0.37768228597055103,scale,
C,SVM-RBF,85,COMPLETE,0.9284870604351811,143,True,11.88334917595362,auto,
C,SVM-RBF,86,PRUNED,0.9291451329607502,125,True,2.3576595320855374,auto,
C,SVM-RBF,87,PRUNED,0.9312732691805914,155,True,16.342285437427908,auto,
C,SVM-RBF,88,PRUNED,0.9055740851209723,37,True,10.62574312208453,auto,
C,SVM-RBF,89,PRUNED,0.8190290257032747,200,False,0.1023632070144327,auto,
C,SVM-RBF,90,PRUNED,0.9203081283709799,173,True,28.673315141674625,scale,
C,SVM-RBF,91,PRUNED,0.9246564378301796,152,True,39.84154189286407,auto,
C,SVM-RBF,92,COMPLETE,0.9279094382837989,132,True,33.3488743905279,auto,
C,SVM-RBF,93,PRUNED,0.823638107441995,23,True,0.09161165625881652,auto,
C,SVM-RBF,94,PRUNED,0.9231814859720584,149,True,5.425660672666141,auto,
C,SVM-RBF,95,PRUNED,0.0,151,True,332.41735081885577,value,0.6291662420109871
C,SVM-RBF,96,COMPLETE,0.9296740469158739,133,True,16.84432384575966,auto,
C,SVM-RBF,97,COMPLETE,0.9285029651818242,125,True,6.60746683854794,auto,
C,SVM-RBF,98,PRUNED,0.9254507945644643,109,True,1.5186688108753639,auto,
C,SVM-RBF,99,PRUNED,0.9328398655433576,131,True,1.9949831700019045,auto,
C,SVM-RBF,100,PRUNED,0.9085484690328703,180,True,0.97305845890852,auto,
C,SVM-RBF,101,PRUNED,0.0,57,False,0.16682696125036087,value,8.437215495955138
C,SVM-RBF,102,PRUNED,0.9217905408473868,118,True,19.331481813562498,auto,
C,SVM-RBF,103,PRUNED,0.9217758369522497,135,True,8.710774079391083,auto,
C,SVM-RBF,104,PRUNED,0.9312732691805914,155,True,56.56021533242618,auto,
C,SVM-RBF,105,PRUNED,0.9084771915047123,155,True,16.132784693203284,value,0.0006665861635494706
C,SVM-RBF,106,PRUNED,0.9187771425685072,194,True,175.45442937251227,auto,
C,SVM-RBF,107,PRUNED,0.9231667710059057,149,True,9.992056383353866,auto,
C,SVM-RBF,108,PRUNED,0.9298374128700603,106,True,104.18473727526849,auto,
C,SVM-RBF,109,PRUNED,0.9313395534219409,129,True,10.20464914984591,auto,
C,SVM-RBF,110,PRUNED,0.8427788010918404,98,False,0.09724790718312698,auto,
C,SVM-RBF,111,COMPLETE,0.9290744835835822,143,True,71.46345574736331,auto,
C,SVM-RBF,112,PRUNED,0.9143363739820511,195,False,745.0326409728206,auto,
C,SVM-RBF,113,COMPLETE,0.9273126867638766,138,True,266.2243388743965,auto,
C,SVM-RBF,114,PRUNED,0.004184928698068913,114,True,57.752469123375775,value,0.14843894458306445
C,SVM-RBF,115,PRUNED,0.9231667710059057,149,True,28.96950354000601,auto,
C,SVM-RBF,116,PRUNED,0.8239292788520476,94,True,0.4653896411589803,value,0.0003316166139912667
C,SVM-RBF,117,PRUNED,0.9246508074017065,158,True,33.6947323509462,auto,
C,SVM-RBF,118,PRUNED,0.9320641544602064,149,False,4.38416356317801,auto,
C,SVM-RBF,119,PRUNED,0.9173288889904159,114,True,8.710730147712479,auto,
C,SVM-RBF,120,PRUNED,0.932014027376191,155,True,3.5762748615741837,auto,
C,SVM-RBF,121,PRUNED,0.876182049710468,111,False,1841.4259872847022,value,5.7522902553242256e-05
C,SVM-RBF,122,PRUNED,0.9158570549416216,115,True,89.26189431614726,auto,
C,SVM-RBF,123,COMPLETE,0.9290879415508485,130,True,77.90449959829314,auto,
C,SVM-RBF,124,PRUNED,0.9335400875904373,142,True,77.3456006223678,auto,
C,SVM-RBF,125,COMPLETE,0.9296740469158739,133,True,23.926033897159336,auto,
C,SVM-RBF,126,PRUNED,0.9217609076458071,117,True,50.4580167351495,auto,
C,SVM-RBF,127,COMPLETE,0.9285185629412499,124,True,5.533806009530767,auto,
C,SVM-RBF,128,PRUNED,0.9290840172656146,93,True,8.29489313733881,auto,
C,SVM-RBF,129,PRUNED,0.9328083673730998,142,True,12.434050460248594,scale,
C,SVM-RBF,130,PRUNED,0.8998457655992755,128,True,0.5698397339690973,auto,
C,SVM-RBF,131,PRUNED,0.9232851156447074,125,True,4.085293768205099,auto,
C,SVM-RBF,132,PRUNED,0.9218056302409643,125,True,10.801052503999664,auto,
C,SVM-RBF,133,PRUNED,0.9312949907259416,154,True,3.251524199318862,auto,
C,SVM-RBF,134,PRUNED,0.9320613666156843,128,True,33.50169760373683,auto,
C,SVM-RBF,135,PRUNED,0.5665021728241602,128,True,25.302924684791602,value,0.050914855394393846
C,SVM-RBF,136,COMPLETE,0.9290744835835822,143,True,20.28799260093494,auto,
C,SVM-RBF,137,PRUNED,0.932080277692915,137,True,5.418131519313014,auto,
C,SVM-RBF,138,COMPLETE,0.9290744835835822,143,True,256.4166461887382,auto,
C,SVM-RBF,139,COMPLETE,0.9279087397705231,139,True,7209.195839567404,auto,
C,SVM-RBF,140,PRUNED,0.9217905408473868,118,True,329.83669649815783,auto,
C,SVM-RBF,141,PRUNED,0.9216942133132296,161,True,555.0323737405862,auto,
C,SVM-RBF,142,COMPLETE,0.9308389573880588,146,True,236.76901795345705,auto,
C,SVM-RBF,143,PRUNED,0.9320613666156843,128,True,414.56178475302227,auto,
C,SVM-RBF,144,PRUNED,0.9328073968650141,140,True,631.2560433350887,scale,
C,SVM-RBF,145,PRUNED,0.9158471997613852,169,True,236.69735743990933,auto,
C,SVM-RBF,146,PRUNED,0.8458567117448437,142,False,24.166220758070615,value,1.1223781509737205e-05
C,SVM-RBF,147,COMPLETE,0.9290744835835822,143,True,196.72680169286335,auto,
C,SVM-RBF,148,PRUNED,0.9320699536565243,134,True,379.29006948244154,auto,
C,SVM-RBF,149,PRUNED,0.9202358016950456,160,True,310.9540490071161,auto,
C,SVM-polinomial,0,COMPLETE,0.908444889931358,87,True,9.846738873614559,2,0.46798356100860794
C,SVM-polinomial,1,PRUNED,0.8761542903045763,30,True,34.70266988650411,2,2.909729556485983
C,SVM-polinomial,2,COMPLETE,0.9114948210726356,170,True,0.08260808399079603,3,1.5742692948967134
C,SVM-polinomial,3,PRUNED,0.8825225298045338,98,False,0.04982752357076448,3,1.099085529881075
C,SVM-polinomial,4,COMPLETE,0.920770858732783,102,True,3.725393839578884,4,0.13935123815999317
C,SVM-polinomial,5,COMPLETE,0.9202625784434073,129,True,555.1721685244722,5,2.4251920443493833
C,SVM-polinomial,6,PRUNED,0.9028367009601609,75,False,1.587678152692399,2,1.4855307303338106
C,SVM-polinomial,7,PRUNED,0.8758464973512898,26,True,20.54051942538844,3,1.5602040635334324
C,SVM-polinomial,8,PRUNED,0.9232424489960267,118,False,75.10418138777538,5,2.6844820512829464
C,SVM-polinomial,9,PRUNED,0.8853019293735247,128,True,0.09548041810464164,2,0.975990992289793
C,SVM-polinomial,10,COMPLETE,0.9273354709166327,118,True,1.062763553407064,5,0.44094576595462154
C,SVM-polinomial,11,PRUNED,0.9173235763443701,100,True,20.92732706481918,5,0.526326691895184
C,SVM-polinomial,12,PRUNED,0.884959735475791,132,True,0.05191304350183315,5,0.4863592726029465
C,SVM-polinomial,13,PRUNED,0.8893368411843015,46,False,1.5850836771923915,4,0.39172725169252515
C,SVM-polinomial,14,PRUNED,0.9085481284604745,42,True,0.09382452530426319,5,1.5219146708371343
C,SVM-polinomial,15,COMPLETE,0.9249392010900566,143,False,7.9146374788070295,4,0.4388603836094924
C,SVM-polinomial,16,PRUNED,0.9275618399887176,165,False,19.76989175952253,5,1.06278112925532
C,SVM-polinomial,17,PRUNED,0.9231907685798192,193,True,0.9981054827467523,4,0.2301053280947402
C,SVM-polinomial,18,PRUNED,0.9268136704502861,116,False,319.33878925676504,4,0.17793742352711306
C,SVM-polinomial,19,PRUNED,0.9202741685297566,96,False,0.946927989448132,5,1.426941084103853
C,SVM-polinomial,20,COMPLETE,0.9243570570850178,148,False,31.88439283761257,3,0.8746768296603551
C,SVM-polinomial,21,PRUNED,0.902533470093221,187,False,14.887497778563615,3,1.1334256234258273
C,SVM-polinomial,22,COMPLETE,0.9296606218936759,154,False,0.9001865579228395,4,0.718477090208566
C,SVM-polinomial,23,PRUNED,0.8819788919742633,159,False,0.689348094977911,4,0.06202281197286097
C,SVM-polinomial,24,PRUNED,0.9283505193540004,135,False,1.1006916885603413,4,0.9654824486175888
C,SVM-polinomial,25,PRUNED,0.9276302693816101,168,False,0.048446532965723106,5,1.5043978416354764
C,SVM-polinomial,26,PRUNED,0.895435590530296,177,True,45.183689023462954,5,0.10210878231016574
C,SVM-polinomial,27,PRUNED,0.9069061791070119,125,False,3.5101437938161104,5,0.12512437990854652
C,SVM-polinomial,28,PRUNED,0.9158490681323633,135,True,16.99598350359173,3,1.7743183309486044
C,SVM-polinomial,29,PRUNED,0.9115377695241687,126,True,0.49569311049388004,5,1.5074988717022428
C,SVM-polinomial,30,PRUNED,0.8910580593219364,125,False,0.5688655891349116,2,2.893367873405599
C,SVM-polinomial,31,PRUNED,0.9157180623251662,190,False,230.73210204044463,3,0.2436059247679303
C,SVM-polinomial,32,PRUNED,0.9144572475086047,126,False,73.58004776633169,2,0.8433415480657735
C,SVM-polinomial,33,PRUNED,0.9188108971105298,128,False,11.54322984846996,3,0.44042940675321274
C,SVM-polinomial,34,PRUNED,0.9114531793973736,70,True,0.38971296006974926,5,0.5553842635387586
C,SVM-polinomial,35,PRUNED,0.7910926482134861,29,True,0.014535020101288805,2,0.8057806348058234
C,SVM-polinomial,36,COMPLETE,0.9261281541800862,152,True,70.52318207135639,3,0.5877569255781439
C,SVM-polinomial,37,COMPLETE,0.9232154257878469,144,True,78.8508887550077,3,1.1001604177780457
C,SVM-polinomial,38,PRUNED,0.8837532319459718,22,False,0.31743649344362074,3,2.7391486650771553
C,SVM-polinomial,39,PRUNED,0.9189050059887367,114,True,645.915837072467,3,0.4379047771844401
C,SVM-polinomial,40,PRUNED,0.9114783169475165,92,False,0.025802094735698115,5,2.860366722617317
C,SVM-polinomial,41,PRUNED,0.9268777149415459,141,False,131.67013420138235,3,1.2418769247442234
C,SVM-polinomial,42,PRUNED,0.9130009016404732,126,True,0.6450987518452711,5,0.7265537054384591
C,SVM-polinomial,43,PRUNED,0.9269269972999484,142,True,8.010233758853639,2,0.22853994248273296
C,SVM-polinomial,44,PRUNED,0.918807250460909,193,True,773.8235234436187,3,0.3151885786246476
C,SVM-polinomial,45,PRUNED,0.9129563043088564,178,False,0.7450671842778341,3,0.8559431262320301
C,SVM-polinomial,46,PRUNED,0.8498630783463093,124,True,0.4094833034918227,5,0.031871777356165865
C,SVM-polinomial,47,PRUNED,0.9114548853390128,68,False,660.8028241870101,4,1.8095948133957473
C,SVM-polinomial,48,COMPLETE,0.9261314497769376,148,True,19.90651177704518,3,0.62946256470602
C,SVM-polinomial,49,PRUNED,0.9290962830671432,162,True,25.70021897729141,3,0.3390126621181696
C,SVM-polinomial,50,COMPLETE,0.9273070486390479,154,True,7.529338888071887,4,0.9735887187069696
C,SVM-polinomial,51,COMPLETE,0.9255539783756352,140,True,17.858483257798024,4,0.9537411802091297
C,SVM-polinomial,52,PRUNED,0.9159870477918093,126,True,17.97353481690414,4,1.0666028449381333
C,SVM-polinomial,53,PRUNED,0.9239729469460429,178,True,107.03061718358296,4,1.8607023495449428
C,SVM-polinomial,54,PRUNED,0.9202709472298684,101,True,6.024183948918244,3,0.6139839676669916
C,SVM-polinomial,55,PRUNED,0.9217561785064711,173,True,7.319904851164104,4,0.8616960755169892
C,SVM-polinomial,56,COMPLETE,0.9273201043956938,133,True,25.629726955544008,4,0.37405751542634436
C,SVM-polinomial,57,PRUNED,0.884900240241066,64,True,351.718247692258,2,1.59319794545395
C,SVM-polinomial,58,PRUNED,0.9159672450641256,125,True,29.58192687866855,4,0.532149421174029
C,SVM-polinomial,59,PRUNED,0.902646633266919,65,True,2.051894432504257,4,2.444792707138602
C,SVM-polinomial,60,PRUNED,0.9216828897213061,163,True,2.545494048560566,3,1.138503423704479
C,SVM-polinomial,61,PRUNED,0.929846552773606,163,True,36.37061675697919,4,0.7189706793129647
C,SVM-polinomial,62,PRUNED,0.8807957077133219,190,False,0.016800021549019054,3,2.0814705478199507
C,SVM-polinomial,63,COMPLETE,0.9273699912765299,143,True,2.2249987719769058,4,0.17869460043539687
C,SVM-polinomial,64,PRUNED,0.9291716753136516,115,True,0.5191995494276506,4,0.5550693372500932
C,SVM-polinomial,65,PRUNED,0.9084785964473038,184,True,48.61848347730183,2,1.108883645341677
C,SVM-polinomial,66,PRUNED,0.9025878117228279,195,True,1.0028568173362717,3,2.8797487888147666
C,SVM-polinomial,67,PRUNED,0.9188047381138655,131,True,28.099915671903986,4,0.0822243627694631
C,SVM-polinomial,68,PRUNED,0.9129208113123128,172,False,2.40320616770802,4,2.243097669641995
C,SVM-polinomial,69,PRUNED,0.8938826864147381,177,True,0.03240348342570609,4,1.0741578193055261
C,SVM-polinomial,70,PRUNED,0.9026232820442651,126,True,1.056154582993158,4,0.07580641714578434
C,SVM-polinomial,71,PRUNED,0.9312966541585372,156,True,1.0155608132126377,4,0.9334622475495471
C,SVM-polinomial,72,COMPLETE,0.9279415640092651,143,True,24.67972601087672,5,1.2267226104967381
C,SVM-polinomial,73,COMPLETE,0.9255961356681952,150,True,4.9582869594401675,5,0.7241834772882455
C,SVM-polinomial,74,PRUNED,0.931342697469474,138,True,140.10363745026885,5,1.1644589574917703
C,SVM-polinomial,75,PRUNED,0.9174505949976111,126,True,18.637796165297893,5,1.8911125332935748
C,SVM-polinomial,76,PRUNED,0.9305367483641005,152,False,1.1362523707953656,4,1.1005068492494474
C,SVM-polinomial,77,PRUNED,0.9291078492907576,156,True,5.5010023894138635,4,0.1237256363841373
C,SVM-polinomial,78,PRUNED,0.8818779948592794,42,False,335.42234435427605,2,2.411870549658375
C,SVM-polinomial,79,PRUNED,0.9305454811049969,154,True,168.08469188926563,3,0.6419640780903029
C,SVM-polinomial,80,PRUNED,0.9187632700572055,180,True,16.24449050591737,5,1.3875181842052786
C,SVM-polinomial,81,COMPLETE,0.9314874535978991,154,True,20.10223807209601,5,0.808759633805877
C,SVM-polinomial,82,PRUNED,0.9203495500321592,114,True,16.187068478312113,5,0.6687886329258671
C,SVM-polinomial,83,PRUNED,0.9157051007642466,161,False,127.10288377898415,5,0.3629479754859161
C,SVM-polinomial,84,PRUNED,0.8999361420868898,22,False,0.15286719411845087,5,1.7524361934683688
C,SVM-polinomial,85,PRUNED,0.89979053595647,161,False,0.14775272634210912,4,0.4995943620891531
C,SVM-polinomial,86,COMPLETE,0.9320461718574047,147,True,22.015422223294575,5,1.0944090160917157
C,SVM-polinomial,87,PRUNED,0.923957522086507,174,True,51.583110892479354,5,0.8925267671726849
C,SVM-polinomial,88,PRUNED,0.6050285162139939,42,False,0.04038686787831403,3,0.014255231386124834
C,SVM-polinomial,89,PRUNED,0.9188352835153997,127,False,51.576794551085925,5,1.5619348159306137
C,SVM-polinomial,90,PRUNED,0.9291135791289477,167,True,4.916913038481084,5,1.2349582828494965
C,SVM-polinomial,91,PRUNED,0.9173523166035065,103,True,10.52077138863659,5,1.1495594905812672
